year|category|programme_or_output|page|budget_amount|currency|notes|source_file|revenue_type|amount_1|amount_2|amount_3|member_file|target_value|target_unit
2025|Local Revenue|Loading fees (buses, trucks, trains, taxies etc.)|3.0|31500.0|ZMW|Revenue code 016; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Hire of halls|3.0|10000.0|ZMW|Revenue code 020; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Refuse disposal|3.0|200000.0|ZMW|Revenue code 033; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Notice of marriage fees|3.0|20000.0|ZMW|Revenue code 045; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Registration of clubs and societies|3.0|11600.0|ZMW|Revenue code 047; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Land Record|3.0|10000.0|ZMW|Revenue code 059; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Billboards and banners|3.0|70000.0|ZMW|Revenue code 063; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Hire of Transport and Equipment|3.0|250000.0|ZMW|Revenue code 064; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Penalties|3.0|30000.0|ZMW|Revenue code 066; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Ablution Fee|3.0|80000.0|ZMW|Revenue code 067; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Booth fees|3.0|50000.0|ZMW|Revenue code 072; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Telecommunication site rentals|3.0|35000.0|ZMW|Revenue code 082; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Other fees and charges|3.0|75500.0|ZMW|Revenue code 099; group: Fees and Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Occupancy licence|3.0|14500.0|ZMW|Revenue code 001; group: Licenses.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Liquor licence|3.0|200000.0|ZMW|Revenue code 002; group: Licenses.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Firearm and ammunition licence|3.0|25980.0|ZMW|Revenue code 003; group: Licenses.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Petroleum Storage licence|3.0|162000.0|ZMW|Revenue code 004; group: Licenses.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Dog licence|3.0|8000.0|ZMW|Revenue code 005; group: Licenses.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Other Licences|3.0|95000.0|ZMW|Revenue code 099; group: Licenses.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Livestock Movement levy|4.0|65649.0|ZMW|Revenue code 001; group: Levies.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Fish levy|4.0|10000.0|ZMW|Revenue code 003; group: Levies.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Pole levy|4.0|1500.0|ZMW|Revenue code 004; group: Levies.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Charcoal levy|4.0|70000.0|ZMW|Revenue code 005; group: Levies.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Sand levy|4.0|30739.0|ZMW|Revenue code 006; group: Levies.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Timber Levy|4.0|1000.0|ZMW|Revenue code 010; group: Levies.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Other levies|4.0|52499.0|ZMW|Revenue code 099; group: Levies.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Health permits|4.0|500000.0|ZMW|Revenue code 001; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Permit for opaque beer|4.0|113600.0|ZMW|Revenue code 002; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Herbalist permit|4.0|480.0|ZMW|Revenue code 003; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Burial permits and grave sites|4.0|20000.0|ZMW|Revenue code 008; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Fire certificate|4.0|400000.0|ZMW|Revenue code 009; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Extension of Business hours permits|4.0|1500000.0|ZMW|Revenue code 010; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Social gathering permit|4.0|3750.0|ZMW|Revenue code 011; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Primary, Secondary and Tertiary permits|4.0|23750.0|ZMW|Revenue code 099; group: Permits.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Service Charges Residential plots|4.0|20000.0|ZMW|Revenue code 001; group: Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Service Charges Industrial plots|4.0|10000.0|ZMW|Revenue code 002; group: Charges.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Other Income|4.0|309765.0|ZMW|Revenue code 099; group: Other Incomes.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|CDF|Constituency Development Fund|4.0|36058151.0|ZMW|Revenue code 001; group: National Support (Grants).|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Revenue|Roads Grant|4.0|3200587.0|ZMW|Revenue code 002; group: National Support (Grants).|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|LGEF|Local Government Equalisation Fund|4.0|8400000.0|ZMW|Revenue code 004; group: National Support (Grants).|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Revenue|Grants in lieu of Rates|4.0|150000.0|ZMW|Revenue code 005; group: National Support (Grants).|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Revenue|Other Grants|4.0|13205708.0|ZMW|Revenue code 099; group: National Support (Grants).|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Revenue|Capital Grant Credit ($300k)|4.0|8340000.0|ZMW|Revenue code 002; group: National Support (Grants).|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Local Revenue|Surplus/Deficit from Commercial Ventures|4.0|1000000.0|ZMW|Revenue code 002; group: Other Incomes. Added after OCR review.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Constituency Development|7.0|36058150.0|ZMW|Programme code 1; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Local Governance|7.0|3548140.0|ZMW|Programme code 2; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Integrated Development Planning|7.0|5329132.0|ZMW|Programme code 3; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Economic and Business Development|7.0|1007948.0|ZMW|Programme code 4; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Public Health and Environmental Protection|7.0|4038834.0|ZMW|Programme code 5; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Housing and Community Amenities|7.0|10232353.0|ZMW|Programme code 6; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Recreation Culture and Religion|7.0|736244.0|ZMW|Programme code 7; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Education and Skills Development|7.0|19241.0|ZMW|Programme code 8; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Public Order and Safety|7.0|5253277.0|ZMW|Programme code 10; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Management and Support Services|7.0|13868479.0|ZMW|Programme code 11; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Resource Mobilisation and Management|7.0|6883118.0|ZMW|Programme code 12; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|District Health Services|7.0|1467387.0|ZMW|Programme code 13; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Transport Services|7.0|3252077.0|ZMW|Programme code 15; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Agricultural Services|7.0|481034.0|ZMW|Programme code 16; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Fisheries and Livestock|7.0|795925.0|ZMW|Programme code 17; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Programme|Social Protection and Community Development|7.0|10958076.0|ZMW|Programme code 18; 2025 budget allocation.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv||
2025|Output|Percentage of Community Projects implemented|14.0||ZMW|Programme 1: Constituency Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Percentage of approved grant applicants empowered|14.0||ZMW|Programme 1: Constituency Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Percentage of approved loan applicants empowered|14.0||ZMW|Programme 1: Constituency Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Number of monitoring and evaluation activities conducted|14.0||ZMW|Programme 1: Constituency Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|8.0|count
2025|Output|Number of project appraisals carried out|14.0||ZMW|Programme 1: Constituency Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Percentage approved Skills bursaries applicants sponsored|14.0||ZMW|Programme 1: Constituency Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Percentage approved Secondary bursaries applicants sponsored|14.0||ZMW|Programme 1: Constituency Development; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Number of Ordinary Council Meetings Held|16.0||ZMW|Programme 2: Local Governance; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of Committee Meetings Held|16.0||ZMW|Programme 2: Local Governance; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|21.0|count
2025|Output|Number of Special Full Council Meetings Held|16.0||ZMW|Programme 2: Local Governance; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of Human Resource Committee Meetings held|16.0||ZMW|Programme 2: Local Governance; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of Intergrity Committees Meetings held|16.0||ZMW|Programme 2: Local Governance; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of Stakeholder Meetings held|16.0||ZMW|Programme 2: Local Governance; Key output: None; Indicator 04.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|10.0|count
2025|Output|Number of Environmental Social and Governance workshops (Truck Park|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|20.0|count
2025|Output|Number of environmental monitoring inspections|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of Commemorations held|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5.0|count
2025|Output|Number of Stakeholder engagement meetings|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5.0|count
2025|Output|Establishement of Environmental Management Committees|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|value
2025|Output|Number of PDCC Meetings attended|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of WDCs operational|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|GBV Work place Policy formulated|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|value
2025|Output|Number of poster, flyers and brochures distributed|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5000.0|count
2025|Output|Number of commemorations held|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of DHAC meetings held|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Percentage of received condoms distributed|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100000.0|percent
2025|Output|Number of Plots beaconed|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1350.0|count
2025|Output|Number of Council Title Deeds acquired|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|3.0|count
2025|Output|Number of Layouts Printed|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|7.0|count
2025|Output|Number of unplanned settlements upgraded|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Number of Local Area Plans prepared|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Number of Development Control exercises conducted|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|52.0|count
2025|Output|Percentage increase in the production capacity of pavers and blocks|20.0||ZMW|Programme 4: Economic and Business Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|23.0|percent
2025|Output|Number of Truck Parks constructed|20.0||ZMW|Programme 4: Economic and Business Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Percentage of Burial permits issued against applied|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Percentage of graves marked|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Percentage of body repartriated|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Number of premises Inspected|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|600.0|count
2025|Output|Number of keep Chirundu clean campaigns conducted|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|52.0|count
2025|Output|Number of (8 Ton) Truck Loads of garbage collected|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1560.0|count
2025|Output|Number of stakeholders meeting held|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|12.0|count
2025|Output|Number of IEC Materials distributed|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|count
2025|Output|Comemorations held|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|3.0|value
2025|Output|Number of Solar powered boreholes drilled and installed|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|15.0|count
2025|Output|Number of Commemorations Held|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|3.0|count
2025|Output|Number of Community Champions (CCs) Trained|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|20.0|count
2025|Output|Number of Water Points Mapping Exercise|22.0||ZMW|Programme 5: Public Health and Environmental Protection; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Proportion of Approved Township Roads Maintained|24.0||ZMW|Programme 6: Housing and Community Amenities; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|value
2025|Output|Number of Construction Projects Monitored|24.0||ZMW|Programme 6: Housing and Community Amenities; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|15.0|count
2025|Output|Number of Public Amenities Maintained|24.0||ZMW|Programme 6: Housing and Community Amenities; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|0.0|count
2025|Output|Proportion increase to building inspection regulation adherance|24.0||ZMW|Programme 6: Housing and Community Amenities; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|25.0|value
2025|Output|Number of Street Lights Maintained|24.0||ZMW|Programme 6: Housing and Community Amenities; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|20.0|count
2025|Output|Number of Solar powered street lights installed|24.0||ZMW|Programme 6: Housing and Community Amenities; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|10.0|count
2025|Output|Number of Traditional Ceremonies supported|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of Inventories of all cultural practices conducted|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of cultural and creative industries managed in the district|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Number of monitoring and evaluation visits conducted|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Number of community mobilisations conducted|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Number of Sports Tournaments conducted|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|4.0|count
2025|Output|Number of Sports Associations registered|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 02.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|20.0|count
2025|Output|Number of Sports Associations affiliated|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 03.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|5.0|count
2025|Output|Number of Sports recreational activities conducted|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 04.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of Coaching Clinic held|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 05.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|2.0|count
2025|Output|Number of National Sports Policy sensitisation meetings held|26.0||ZMW|Programme 7: Recreation Culture and Religion; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|1.0|count
2025|Output|Percentage of District departments surveyed|28.0||ZMW|Programme 8: Education and Skills Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|Percentage of NA17 boxes collected in a quarter|28.0||ZMW|Programme 8: Education and Skills Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|100.0|percent
2025|Output|percentage of NA17 boxes processed and shelved in a quarter|28.0||ZMW|Programme 8: Education and Skills Development; Key output: None; Indicator 01.|chirundu_obb_2025.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2025_extracted.csv|40.0|percent
